RELI;GMDE;HIST_GMDE;E_KOORD;N_KOORD;B22BTOT;B22B11;B22B12;B22B13;B22B14;B22B15;B22B16;B22B21;B22B22;B22B23;B22B24;B22B25;B22B26;B22B27;B22B28;B22B29;B22B30;B22BMTOT;B22BM01;B22BM02;B22BM03;B22BM04;B22BM05;B22BM06;B22BM07;B22BM08;B22BM09;B22BM10;B22BM11;B22BM12;B22BM13;B22BM14;B22BM15;B22BM16;B22BM17;B22BM18;B22BM19;B22BWTOT;B22BW01;B22BW02;B22BW03;B22BW04;B22BW05;B22BW06;B22BW07;B22BW08;B22BW09;B22BW10;B22BW11;B22BW12;B22BW13;B22BW14;B22BW15;B22BW16;B22BW17;B22BW18;B22BW19;B22B41;B22B42;B22B43;B22B44;B22B45;B22B46;B22B51;B22B52;B22B53;B22B54;B22B55;B22B56;H22PTOT;H22P01;H22P02;H22P03;H22P04;H22P05;H22P06;H22PI
51871615;5492;14695;2518700;1161500;3;3;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
51901739;5764;14866;2519000;1173900;21;7;14;7;0;7;0;8;0;7;3;0;13;5;0;8;0;17;0;3;3;0;3;3;3;3;3;3;3;3;0;3;0;0;0;0;3;4;0;0;0;0;3;0;0;3;3;3;0;0;0;0;0;0;0;0;0;3;8;3;5;3;0;18;3;0;3;0;3;0;0;0;0;0;0;0;0
51931513;5435;14601;2519300;1151300;4;3;3;3;0;0;0;3;0;3;3;0;3;3;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;3;3;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
51961498;5422;16600;2519600;1149800;4;3;3;3;0;0;0;3;0;3;0;0;3;3;3;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;3;0;0;0;3;0;0;0;0;0;0;3;3;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0
51981714;5765;14873;2519800;1171400;3;3;3;3;0;0;0;3;0;3;0;0;3;3;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
51991471;5851;14782;2519900;1147100;3;3;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
52131630;5486;14652;2521300;1163000;5;5;0;0;0;0;0;5;0;4;3;0;0;0;0;0;0;4;0;0;0;3;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;0;0;4;0;3;0;0;0;0;0;0;0;0;0;0;0
52171759;5744;14785;2521700;1175900;3;3;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
52251562;5656;16612;2522500;1156200;3;3;3;3;0;0;0;3;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
52261515;5652;14882;2522600;1151500;3;3;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
52261690;5758;14655;2522600;1169000;5;0;5;5;0;0;0;3;0;3;0;0;3;3;0;0;0;3;3;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;3;0;4;0;0;0;3;0;0;0;0;0;0;0;0;0
52341643;5479;14830;2523400;1164300;3;0;3;3;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
52461483;5646;14587;2524600;1148300;4;3;3;3;0;0;0;4;0;3;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
52461669;5490;14681;2524600;1166900;3;3;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
52521718;5761;14549;2525200;1171800;3;3;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
52601509;5649;14880;2526000;1150900;8;8;0;0;0;0;0;8;0;7;3;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;5;0;0;0;3;3;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;3;3;4;3;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
52631662;5476;14814;2526300;1166200;3;3;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
52641719;5752;14831;2526400;1171900;3;3;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
52671584;5654;14901;2526700;1158400;3;0;3;3;0;0;0;0;0;0;0;0;3;3;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
52721615;5499;14594;2527200;1161500;10;9;3;3;0;0;0;7;0;7;0;0;3;3;0;0;0;5;3;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;5;3;3;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;7;3;0;0;0;0;3;6;0;0;3;0;0;0;0;0;0;0;0;0
52721952;6511;16117;2527200;1195200;7;7;0;0;0;0;0;5;0;4;3;0;3;3;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;3;0;3;3;5;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
52751786;5741;14653;2527500;1178600;3;3;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
52771910;6504;16116;2527700;1191000;3;3;0;0;0;0;0;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;0;3;0;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
52811520;5642;14690;2528100;1152000;33;16;17;14;0;3;0;11;3;7;3;0;22;14;3;6;0;24;3;3;0;0;3;3;4;6;0;3;3;3;0;3;3;0;0;0;0;9;0;0;0;0;0;3;3;3;0;0;3;3;0;0;0;0;0;3;0;6;9;7;8;3;0;26;3;3;0;3;3;0;0;0;0;0;0;0;0
52851861;5568;14591;2528500;1186100;16;15;3;3;0;0;0;15;3;8;6;0;3;3;0;0;0;12;0;0;0;0;3;3;6;3;0;0;3;0;0;0;0;3;0;0;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;3;3;6;5;3;3;0;15;0;3;0;0;0;0;0;0;0;0;0;0;0
52871629;5477;14828;2528700;1162900;4;3;3;0;0;3;0;3;0;3;0;0;3;0;0;3;0;3;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
52881578;5621;14781;2528800;1157800;3;3;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
52911678;5498;14657;2529100;1167800;11;9;3;3;0;0;0;8;0;5;3;0;3;3;0;0;0;9;0;0;3;3;3;3;0;0;3;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;3;5;3;3;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0
52941554;5622;14770;2529400;1155400;9;9;0;0;0;0;0;8;0;7;3;0;3;0;3;0;0;5;0;3;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;0;3;3;0;3;0;0;0;0;0;0;0;0;0;7;3;0;3;0;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0
52961533;5638;14622;2529600;1153300;3;0;3;0;0;3;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
52971717;5743;14778;2529700;1171700;3;3;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
53011522;5643;14570;2530100;1152200;4;3;3;0;0;3;0;3;0;3;0;0;3;0;0;3;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3;3;3;0;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0
53011672;5482;14716;2530100;1167200;6;4;3;3;0;3;0;3;0;3;0;0;3;3;0;3;0;4;0;0;0;0;0;3;0;0;0;0;3;3;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;3;3;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0
53011825;5745;14787;2530100;1182500;3;3;0;0;0;0;0;3;0;3;3;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;3;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0
53021629;5495;14555;2530200;1162900;7;6;3;3;0;0;0;6;0;5;3;0;3;3;0;0;0;3;0;0;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;4;3;0;0;3;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;3;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
53021689;5493;14668;2530200;1168900;3;3;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0
53061792;5760;14553;2530600;1179200;3;3;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
53081752;5757;14673;2530800;1175200;5;5;0;0;0;0;0;3;3;3;3;0;3;0;0;3;0;4;0;0;0;0;0;0;0;0;3;3;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;3;3;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
53101614;5496;14556;2531000;1161400;5;4;3;3;0;0;0;4;0;3;3;0;3;3;0;0;0;4;0;0;0;0;0;3;0;3;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;3;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
53111540;5633;14718;2531100;1154000;3;3;0;0;0;0;0;3;0;3;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
53111589;5503;14908;2531100;1158900;3;3;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
53201558;5624;15651;2532000;1155800;9;0;9;5;3;3;0;3;0;3;3;0;6;3;0;3;0;4;0;0;0;0;3;0;0;3;3;0;3;0;0;0;0;0;0;0;0;5;0;3;3;0;0;0;0;0;3;3;3;0;0;0;0;0;0;0;0;3;5;3;0;0;0;6;0;3;0;0;0;0;0;0;0;0;0;0;0
53211844;5766;14903;2532100;1184400;3;3;0;0;0;0;0;3;0;3;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
53241514;5648;14590;2532400;1151400;3;3;0;0;0;0;0;3;0;3;0;0;3;0;0;3;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0
53251870;5552;14843;2532500;1187000;3;3;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
53301535;5635;14721;2533000;1153500;16;3;14;3;3;10;0;3;0;0;3;0;14;3;3;10;0;13;0;0;0;0;4;3;3;0;3;0;3;0;3;0;3;0;0;0;0;3;0;0;0;0;3;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;8;3;3;0;3;15;0;0;3;0;0;0;0;0;0;0;0;0;0
53311606;5501;14900;2533100;1160600;3;0;3;3;0;0;0;3;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
53331707;5746;14786;2533300;1170700;3;3;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
53331799;5919;14634;2533300;1179900;3;3;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
53351533;5627;14860;2533500;1153300;3;3;3;3;0;0;0;3;0;3;0;0;3;3;3;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
53361731;5749;16074;2533600;1173100;12;10;3;3;0;0;0;10;0;8;3;0;3;3;0;0;0;8;0;0;0;3;3;0;3;0;3;0;0;3;3;0;3;0;0;0;0;4;0;0;0;0;0;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;7;3;4;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
53401563;5583;14832;2534000;1156300;12;3;9;3;0;6;0;3;0;3;3;0;10;3;0;7;0;9;3;3;0;0;0;3;0;3;3;3;3;0;0;0;0;0;0;0;0;3;0;3;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3;7;3;0;0;0;9;0;3;0;0;0;0;0;0;0;0;0;0;0
53401660;5529;14562;2534000;1166000;3;3;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;3;3;0;0;0;0;0;1
53411544;5591;14580;2534100;1154400;30;17;13;4;5;4;0;15;0;13;3;3;15;3;3;7;3;23;3;0;0;3;3;3;3;4;3;3;3;0;3;3;0;3;0;0;0;7;0;0;0;0;0;0;0;3;3;0;3;0;3;0;0;0;0;0;0;3;12;7;6;3;0;26;3;0;0;3;3;3;0;3;0;0;0;0;1
53441617;5473;14765;2534400;1161700;3;3;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
53481950;6512;16118;2534800;1195000;79;71;8;7;3;0;0;64;16;26;22;0;15;12;3;3;0;31;0;0;0;0;3;0;3;3;3;3;3;3;5;3;5;5;3;3;0;48;0;0;0;3;0;3;0;0;0;3;3;3;3;5;3;4;5;12;13;3;5;5;56;12;0;78;0;0;3;0;0;0;0;0;0;0;0;0;0
53581652;5535;14612;2535800;1165200;3;3;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
53581750;5929;14896;2535800;1175000;3;3;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
53601573;5592;14605;2536000;1157300;3;3;0;0;0;0;0;3;0;3;3;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0
53611541;5589;14575;2536100;1154100;13;6;7;4;3;3;0;6;0;3;3;0;7;3;3;3;0;8;0;0;0;0;3;3;3;0;3;3;0;0;0;0;0;0;0;0;0;5;0;3;0;0;3;0;0;0;0;3;0;3;0;0;3;0;0;0;0;3;7;3;3;0;0;11;3;0;0;0;0;0;0;0;0;0;0;0;0
53611678;5541;15490;2536100;1167800;3;3;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
53661773;5914;14699;2536600;1177300;3;0;3;0;0;3;0;0;0;0;0;0;3;0;0;3;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
53672036;6432;16099;2536700;1203600;7;7;0;0;0;0;0;7;3;0;4;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;3;3;3;0;0;0;6;3;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
53751627;5511;16613;2537500;1162700;10;3;8;8;0;0;0;3;0;3;0;0;8;6;3;3;0;10;0;0;0;0;0;0;3;0;3;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;3;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
53781603;5527;14687;2537800;1160300;3;3;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
53811887;5571;15492;2538100;1188700;3;3;3;3;0;0;0;3;0;3;0;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
53821524;5586;14649;2538200;1152400;266;143;123;65;12;46;0;131;61;32;38;0;135;51;12;71;3;185;3;3;3;3;15;21;19;26;17;17;11;13;15;12;6;5;3;0;0;81;3;3;0;4;9;10;8;8;3;3;3;5;6;7;4;3;4;3;3;28;76;52;98;11;3;237;11;3;9;3;7;0;0;0;0;0;0;0;0
53841568;5587;14647;2538400;1156800;11;9;3;0;3;3;0;6;0;5;3;0;5;0;3;3;0;8;0;0;0;3;0;0;3;3;3;3;0;3;0;0;0;0;0;0;0;3;3;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;9;3;3;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0
53841658;5518;14717;2538400;1165800;3;3;3;0;0;3;0;3;0;3;0;0;3;0;0;3;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
53881594;5516;14825;2538800;1159400;3;0;3;3;0;0;0;0;0;0;0;0;3;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
53881740;5520;14708;2538800;1174000;3;3;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
53891611;5515;14772;2538900;1161100;3;3;3;0;3;0;0;3;0;3;0;0;3;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
53901812;5938;15497;2539000;1181200;50;35;15;8;3;4;0;34;7;18;9;0;16;4;3;9;0;41;0;0;0;3;6;0;6;6;7;3;4;5;3;0;3;0;0;0;0;9;0;3;0;0;3;3;0;0;0;0;3;3;0;0;3;3;0;0;0;4;16;7;22;3;0;46;4;0;0;0;0;0;0;0;0;0;0;0;0
53941844;5561;14725;2539400;1184400;13;8;5;3;3;3;0;6;0;6;0;0;7;3;3;4;0;9;0;0;0;0;0;3;3;0;3;3;0;3;3;0;0;0;0;0;0;4;0;0;0;0;0;0;3;3;0;3;0;0;0;0;0;0;0;0;0;3;6;4;3;0;0;12;3;0;0;0;0;0;0;0;0;0;0;0;0
53951708;5539;14910;2539500;1170800;3;3;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
54011775;5934;14871;2540100;1177500;3;3;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
54021513;5590;14574;2540200;1151300;6;3;3;3;0;0;0;3;0;3;0;0;4;3;0;3;0;5;0;0;0;0;0;0;3;0;3;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;3;0;0;3;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0
54031633;5514;14771;2540300;1163300;3;3;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
